shot,CapCam1.png,CapCam3.png,CapCam4.png,CapCam5.png,RailGap.png
021280,1,0,0,0,0
021281,0,0,0,0,0
021282,0,0,0,0,0
021283,0,0,0,0,0
021284,0,0,0,0,0
021285,0,0,0,0,0
021286,0,0,0,0,0
021287,0,0,0,0,0
021288,0,0,0,0,0
021289,0,0,0,0,0
021290,0,0,0,0,0
021291,0,0,0,0,0
021292,0,0,0,0,0
021293,0,0,0,0,0
021294,0,0,0,0,0
021295,0,0,0,0,0
021296,0,0,0,0,0
021297,0,0,0,0,0
021298,1,0,0,0,1
021299,0,0,0,0,0
021300,0,0,0,0,0
021301,0,0,0,0,0
021302,0,0,0,0,0
021303,0,0,0,0,0
021304,0,0,0,0,0
021305,0,0,0,0,0
021306,0,0,0,0,0
021307,0,0,0,0,0
021308,0,0,0,0,0
021309,0,0,0,0,0
021310,0,0,0,0,0
021311,0,0,0,0,0
021312,1,0,0,0,0
021313,0,0,0,0,0
021314,0,0,0,0,0
021315,0,0,0,0,0
021316,0,0,0,0,0
021317,0,0,0,0,0
021318,0,0,0,0,0
021319,0,0,0,0,0
021320,0,0,0,0,0
021321,0,0,0,0,0
021322,0,0,0,0,0
021323,0,0,0,0,0
021324,0,0,0,0,0
021325,0,0,0,0,0
021326,0,0,0,0,0
021327,0,0,0,0,0
021328,0,0,0,0,0
021329,0,0,0,0,0
021330,0,0,0,0,0
021331,0,0,0,0,0
021332,0,0,0,0,0
021333,0,0,0,0,0
021334,0,0,0,0,0
021335,0,0,0,0,0
021336,0,0,0,0,0
021337,0,0,0,0,0
021338,0,0,0,0,0
021339,0,0,0,0,0
021340,0,0,0,0,0
021341,0,0,0,0,0
021342,0,0,0,0,0
021343,0,0,0,0,0
021344,0,0,0,0,0
021345,0,0,0,0,0
021346,0,0,0,0,0
021347,0,0,0,0,0
021348,0,0,0,0,0
021349,0,0,0,0,0
021350,0,0,0,0,0
021351,0,0,0,0,0
021352,0,0,0,0,0
021353,0,0,0,0,0
021354,0,0,0,0,0
021355,0,0,0,0,0
021356,0,0,0,0,0
021357,0,0,0,0,0
021358,0,0,0,0,0
021359,0,0,0,0,0
021360,0,0,0,0,0
021361,0,0,0,0,0
021362,0,0,0,0,0
021363,0,0,0,0,0
021364,0,0,0,0,0
021365,0,0,0,0,0
021366,0,0,0,0,0
021367,0,0,0,0,0
021368,0,0,0,0,0
021369,0,0,0,0,0
021370,0,0,0,0,0
021371,0,0,0,0,0
021372,0,0,0,0,0
021373,0,0,0,0,0
021374,0,0,0,0,0
021375,1,0,0,0,0
021376,0,0,0,0,0
021377,0,0,0,0,0
021378,0,0,0,0,0
021379,0,0,0,0,0
021380,0,0,0,0,0
021381,0,0,0,0,0
021382,0,0,0,0,0
021383,0,0,0,0,0
021389,0,0,0,0,0
021390,0,0,0,0,0
021391,0,0,0,0,0
021392,0,0,0,0,0
021393,0,0,0,0,0
021394,0,0,0,0,0
021395,0,0,0,0,0
021396,0,0,0,0,0
021397,0,0,0,0,0
021398,0,0,0,0,0
021399,0,0,0,0,0
021400,0,0,0,0,0
021407,0,0,0,0,0
021408,1,0,0,0,0
021409,0,0,0,0,0
021410,0,0,0,0,0
021411,0,0,0,0,0
021412,0,0,0,0,0
021413,0,0,0,0,0
021414,0,0,0,0,0
021415,0,0,0,0,0
021416,0,0,0,0,0
021417,0,0,0,0,0
021418,0,0,0,0,0
021419,0,0,0,0,0
021420,0,0,0,0,0
021421,0,0,0,0,0
021422,0,0,0,0,0
021423,0,0,0,0,0
021424,1,0,0,0,0
021425,0,0,0,0,0
021426,0,0,0,0,0
021427,0,0,0,0,0
021428,0,0,0,0,0
021429,0,0,0,0,0
021430,0,0,0,0,0
021431,0,0,0,0,0
021432,0,0,0,0,0
021433,0,0,0,0,0
021434,0,0,0,0,0
021435,0,0,0,0,0
021436,0,0,0,0,0
021437,0,0,0,0,0
021438,0,0,0,0,0
021439,0,0,0,0,0
021440,0,0,0,0,0
021441,0,0,0,0,0
021442,0,0,0,0,0
021443,0,0,0,0,0
021444,0,0,0,0,0
021445,0,0,0,0,0
021446,0,0,0,0,0
021447,0,0,0,0,0
021448,0,0,0,0,0
021449,0,0,0,0,0
021450,0,0,0,0,0
021451,0,0,0,0,0
021452,0,0,0,0,0
021453,0,0,0,0,0
021454,0,0,0,0,0
021455,0,0,0,0,0
021456,0,0,0,0,0
021457,0,0,0,0,0
021458,0,0,0,0,0
021459,0,0,0,0,0
021460,0,0,0,0,0
021461,0,0,0,0,0
021462,0,0,0,0,0
021463,0,0,0,0,0
021464,0,0,0,0,0
021465,0,0,0,0,0
021466,0,0,0,0,0
021467,0,0,0,0,0
021468,0,0,0,0,0
021469,0,0,0,0,0
021470,0,0,0,0,0
021471,0,0,0,0,0
021472,0,0,0,0,0
021473,0,0,0,0,0
021474,0,0,0,0,0
021475,0,0,0,0,0
021476,0,0,0,0,0
021477,0,0,0,0,
021478,0,0,0,0,0
021479,0,0,0,0,0
021480,0,0,0,0,0
021481,0,0,0,0,0
021482,0,0,0,0,0
021483,0,0,0,0,0
021484,0,0,0,0,0
021485,0,0,0,0,0
021486,0,0,0,0,0
021487,0,0,0,0,0
021488,1,0,0,0,0
021489,0,0,0,0,0
021490,0,0,0,0,0
021491,0,0,0,0,0
021492,0,0,0,0,0
021493,0,0,0,0,0
021494,0,0,0,0,0
021495,0,0,0,0,0
021496,0,0,0,0,0
021497,0,0,0,0,0
021498,0,0,0,0,0
021499,0,0,0,0,0
021500,0,0,0,0,0
021501,0,0,0,0,0
021502,0,0,0,0,0
021503,0,0,0,0,0
021504,0,0,0,0,0
021505,0,0,0,0,0
021506,0,0,0,0,0
021507,0,0,0,0,0
021508,1,0,1,1,0
021509,0,0,0,0,0
021510,0,0,0,0,0
021511,0,0,0,0,0
021512,0,0,0,0,0
021513,1,0,0,0,0
021514,0,0,0,0,0
021515,0,0,0,0,0
021516,0,0,0,0,0
021517,0,0,0,0,0
021518,0,0,0,0,0
021519,0,0,0,0,0
021520,0,0,0,0,0
021521,0,0,0,0,0
021522,0,0,0,0,0
021523,0,0,0,0,0
021524,0,0,0,0,0
021525,0,0,0,0,0
021526,0,0,0,0,0
021527,0,0,0,0,0
021528,0,0,0,0,0
021529,0,0,0,0,0
021530,0,0,0,0,0
021531,0,0,0,0,0
021532,0,0,0,0,0
021533,0,0,0,0,0
021534,0,0,0,0,0
021535,0,0,0,0,0
021536,0,0,0,0,0
021537,0,0,0,0,0
021538,0,0,0,0,0
021539,0,0,0,0,0
021540,0,0,0,0,0
021541,0,0,0,0,0
021542,0,0,0,0,0
021543,0,0,0,0,0
021544,0,0,0,0,0
021545,0,0,0,0,0
021546,0,0,0,0,0
021547,0,0,0,0,0
021548,0,0,0,0,0
021549,0,0,0,0,0
021550,0,0,0,1,0
021551,0,0,0,0,0
021552,0,0,0,0,0
021553,0,0,0,0,0
021554,0,0,0,0,0
021555,1,0,0,0,0
021556,0,0,0,0,0
021557,0,0,0,0,0
021558,0,0,0,0,0
021559,0,0,0,0,0
021560,0,0,0,0,0
021561,0,0,0,0,0
021562,0,0,0,0,0
021563,0,0,0,0,0
021564,0,0,0,0,0
021565,0,0,0,0,0
021566,0,0,0,0,0
021567,0,0,0,0,0
021568,0,0,0,0,0
021569,0,0,0,0,0
021570,0,0,0,0,0
021571,0,0,0,0,0
021572,1,0,0,0,0
021573,0,0,0,0,0
021574,0,0,0,0,0
021575,0,0,0,0,0
021576,1,0,0,0,0
021577,0,0,0,0,0
021578,0,0,0,0,0
021579,0,0,0,0,0
021580,0,0,0,0,0
021581,0,0,0,0,0
021582,0,0,0,0,0
021583,0,0,0,0,0
021584,0,0,0,0,0
021585,0,0,0,0,0
021586,0,0,0,0,0
021587,0,0,0,0,0
021588,1,0,1,1,0
021589,0,0,0,0,0
021590,0,0,0,0,0
021591,0,0,0,0,0
021592,1,0,0,0,0
021593,0,0,0,0,0
021594,0,0,0,0,0
021595,0,0,0,0,0
021596,0,0,0,0,0
021597,0,0,0,0,0
021598,0,0,0,0,0
021599,0,0,0,0,0
021600,0,0,0,0,0
021601,0,0,0,0,0
021602,0,0,0,0,0
021603,0,0,0,0,0
021604,0,0,0,0,0
021605,0,0,0,0,0
021606,0,0,0,0,0
021607,0,0,0,0,0
021608,0,0,0,0,0
021609,0,0,0,0,0
021610,0,0,0,0,0
021611,0,0,0,0,0
021612,0,0,0,0,0
021613,0,0,0,0,0
021614,0,0,0,0,0
021615,0,0,0,0,0
021616,0,0,0,0,0
021617,0,0,0,0,0
021618,1,0,0,0,0
021619,0,0,0,0,0
021620,0,0,0,0,0
021621,0,0,0,0,0
021622,0,0,0,0,0
021623,0,0,0,0,0
021624,0,0,0,0,0
021625,0,0,0,0,0
021626,0,0,0,0,0
021627,0,0,0,0,0
021628,0,0,0,0,0
021629,0,0,0,0,0
021630,0,0,0,0,0
021631,1,0,0,0,0
021632,0,0,0,0,0
021633,0,0,0,0,0
021634,0,0,0,0,0
021635,1,0,0,0,1
021636,0,0,0,0,0
021637,0,0,0,0,0
021638,0,0,0,0,0
021639,0,0,0,0,0
021640,0,0,0,0,0
021641,0,0,0,0,0
021642,1,0,0,0,0
021643,0,0,0,0,0
021644,0,0,0,0,0
021645,0,0,0,0,0
021646,0,0,0,0,0
021647,0,0,0,0,0
021648,0,0,0,0,0
021649,0,0,0,0,0
021650,0,0,0,0,0
021651,0,0,0,0,0
021652,0,0,0,0,0
021653,0,0,0,0,0
021654,0,0,0,0,0
021655,0,0,0,0,0
021656,0,0,0,0,0
021657,0,0,0,0,0
021658,0,0,0,0,0
021659,0,0,0,0,0
021660,0,0,0,0,0
021661,0,0,0,0,0
021662,0,0,0,0,0
021663,0,0,0,0,0
021664,0,0,0,0,0
021665,0,0,0,0,0
021666,0,0,0,0,0
021667,0,0,0,0,0
021668,0,0,0,0,0
021669,0,0,0,0,0
021670,0,0,0,0,0
021671,0,0,0,0,0
021672,0,0,0,0,0
021673,1,0,0,0,0
021674,0,0,0,0,0
021675,0,0,0,0,0
021676,0,0,0,0,0
021677,0,0,0,0,0
021678,0,0,0,0,0
021679,0,0,0,0,0
021680,0,0,0,0,0
021681,0,0,0,0,0
021682,0,0,0,0,0
021683,0,0,0,0,0
021684,0,0,0,0,0
021685,0,0,0,0,0
021686,0,0,0,0,0
021687,0,0,0,0,0
021688,0,0,0,0,0
021689,0,0,0,0,0
021690,1,0,0,0,0
021691,0,0,0,0,0
021692,0,0,0,0,0
021693,0,0,0,0,0
021694,0,0,0,0,0
021695,0,0,0,0,0
021696,1,0,0,1,1
021697,0,0,0,0,0
021698,0,0,0,0,0
021699,0,0,0,0,0
021700,0,0,0,0,0
021701,0,0,0,0,0
021702,0,0,0,0,0
021703,0,0,0,0,0
021704,0,0,0,0,0
021705,0,0,0,0,0
021706,0,0,0,0,0
021707,0,0,0,0,0
021708,0,0,0,0,0
021709,0,0,0,0,0
021710,0,0,0,0,0
021711,0,0,0,0,0
021712,0,0,0,0,0
021713,0,0,0,0,0
021714,0,0,0,0,0
021715,0,0,0,0,0
021716,0,0,0,0,0
021717,0,0,0,0,0
021718,0,0,0,0,0
021719,0,0,0,0,0
021720,0,0,0,0,0
021721,0,0,0,0,0
021722,1,0,1,1,0
021723,0,0,0,0,0
021724,0,0,0,0,0
021725,0,0,0,0,0
021726,0,0,0,0,0
021727,0,0,0,0,0
021728,1,0,0,0,0
021729,0,0,0,0,0
021730,0,0,0,0,0
021731,0,0,0,0,0
021732,0,0,0,0,0
021733,0,0,0,0,0
021734,0,0,0,0,0
021735,0,0,0,0,0
021736,0,0,0,0,0
021737,1,0,0,0,0
021738,0,0,0,0,0
021739,0,0,0,0,0
021740,0,0,0,0,0
021741,1,0,0,0,0
021742,1,0,0,0,0
021743,0,0,0,0,0
021744,0,0,0,0,0
021745,1,0,0,0,0
021746,0,0,0,0,0
021747,0,0,0,0,0
021748,1,0,0,0,1
021749,0,0,0,0,0
021750,0,0,0,0,0
021751,0,0,0,0,0
021752,0,0,0,0,0
021753,0,0,0,0,0
021754,0,0,0,0,0
021755,0,0,0,0,0
021756,0,0,0,0,0
021757,0,0,0,0,0
021758,0,0,0,0,0
021759,0,0,0,0,0
021760,0,0,0,0,0
021761,0,0,0,0,0
021762,0,0,0,0,0
021763,0,0,0,0,0
021764,0,0,0,0,0
021765,0,0,0,0,0
021766,0,0,0,0,0
021767,0,0,0,0,0
021768,0,0,0,0,0
021769,0,0,0,0,0
021770,0,0,0,0,0
021771,0,0,0,0,0
021772,0,0,0,0,0
021773,0,0,0,0,0
021774,0,0,0,0,0
021775,0,0,0,0,0
021776,0,0,0,0,0
021777,0,0,0,0,0
021778,0,0,0,0,0
021779,0,0,0,0,0
021780,0,0,0,0,0
021781,0,0,0,0,0
021782,1,0,0,1,0
021783,0,0,0,0,0
021784,0,0,0,0,0
021785,0,0,0,0,0
021786,0,0,0,0,0
021787,0,0,0,0,0
021788,0,0,0,0,0
021789,0,0,0,0,0
021790,0,0,0,0,0
021791,0,0,0,0,0
021792,0,0,0,0,0
021793,0,0,0,0,0
021794,0,0,0,0,0
021795,0,0,0,0,0
021796,0,0,0,0,0
021797,0,0,0,0,0
021798,0,0,0,0,0
021799,0,0,0,0,0
021800,0,0,0,0,0
021801,0,0,0,0,0
021802,0,0,0,0,0
021803,0,0,0,0,0
021804,0,0,0,0,0
021805,0,0,0,0,0
021806,0,0,0,0,0
021807,0,0,0,0,0
021808,0,0,0,0,0
021809,0,0,0,0,0
021810,0,0,0,0,0
021811,0,0,0,0,0
021812,0,0,0,0,0
021813,0,0,0,0,0
021814,0,0,0,0,0
021815,0,0,0,0,0
021816,0,0,0,0,0
021817,0,0,0,0,0
021818,0,0,0,0,0
021819,0,0,0,0,0
021820,0,0,0,0,0
021821,0,0,0,0,0
021822,0,0,0,0,0
021823,0,0,0,0,0
021824,0,0,0,0,0
021825,0,0,0,0,0
021826,0,0,0,0,0
021827,0,0,0,0,0
021828,0,0,0,0,0
021829,0,0,0,0,0
021830,0,0,0,0,0
021831,0,0,0,0,0
021832,0,0,0,0,0
021833,0,0,0,0,0
021834,0,0,0,0,0
021835,0,0,0,0,0
021836,0,0,0,0,0
021837,0,0,0,0,0
021838,0,0,0,0,0
021839,0,0,0,0,0
021840,0,0,0,0,0
021841,0,0,0,0,0
021842,0,0,0,0,0
021843,0,0,0,0,0
021844,0,0,0,0,0
021845,0,0,0,0,0
021846,0,0,0,0,0
021847,0,0,0,0,0
021848,0,0,0,0,0
021849,0,0,0,0,0
021850,0,0,0,0,0
021851,0,0,0,0,0
021852,0,0,0,0,0
021853,0,0,0,0,0
021854,0,0,0,0,0
021855,0,0,0,0,0
021856,0,0,0,0,0
021857,0,0,0,0,0
021858,0,0,0,0,0
021859,0,0,0,0,0
021860,0,0,0,0,0
021861,0,0,0,0,0
021862,0,0,0,0,0
021863,0,0,0,0,0
021864,0,0,0,0,0
021865,0,0,0,0,0
021866,0,0,0,0,0
021867,0,0,0,0,0
021868,0,0,0,0,0
021869,0,0,0,0,0
021870,0,0,0,0,0
021871,0,0,0,0,0
021872,0,0,0,0,0
021873,0,0,0,0,0
021874,0,0,0,0,0
021875,0,0,0,0,0
021876,0,0,0,0,0
021877,1,0,0,0,0
021878,0,0,0,0,0
021879,0,0,0,0,0
021880,0,0,0,0,0
021881,0,0,0,0,0
021882,0,0,0,0,0
021883,0,0,0,0,0
021884,1,0,0,0,0
021885,0,0,0,0,0
021886,0,0,0,0,0
021887,0,0,0,0,0
021888,0,0,0,0,0
021889,0,0,0,0,0
021890,1,0,0,0,0
021891,0,0,0,0,0
021892,0,0,0,0,0
021893,0,0,0,0,0
021894,0,0,0,0,0
021895,0,0,0,0,0
021896,0,0,0,0,0
021897,0,0,0,0,0
021898,0,0,0,0,0
021899,0,0,0,0,0
021900,0,0,0,0,0
021901,0,0,0,0,0
021902,0,0,0,0,0
021903,0,0,0,0,0
021904,0,0,0,0,0
021905,0,0,0,0,0
021906,0,0,0,0,0
021907,0,0,0,0,0
021908,0,0,0,0,0
021909,0,0,0,0,0
021910,0,0,0,0,0
021911,0,0,0,0,0
021912,0,0,0,0,0
021913,1,0,0,0,0
021914,1,0,0,1,0
021915,0,0,0,0,0
021916,0,0,0,0,0
021917,0,0,0,0,0
021918,0,0,0,0,0
021919,0,0,0,0,0
021920,0,0,0,0,0
021921,0,0,0,0,0
021922,0,0,0,0,0
021923,0,0,0,0,0
021924,0,0,0,0,0
021925,0,0,0,0,0
021926,0,0,0,0,0
021927,0,0,0,0,0
021928,0,0,0,0,0
021929,0,0,0,0,0
021930,0,0,0,0,0
021931,0,0,0,0,0
021932,0,0,0,0,0
021933,0,0,0,0,0
021934,0,0,0,0,0
021935,0,0,0,0,0
021936,0,0,0,0,0
021937,0,0,0,0,0
021938,0,0,0,0,0
021939,0,0,0,0,0
021940,0,0,0,0,0
021941,0,0,0,0,0
021942,1,0,0,0,0
021943,0,0,0,0,0
021944,0,0,0,0,0
021945,0,0,0,0,0
021946,1,0,0,0,1
021947,0,0,0,0,0
021948,0,0,0,0,0
021949,0,0,0,0,0
021950,0,0,0,0,0
021951,0,0,0,0,0
021952,0,0,0,0,0
021953,0,0,0,0,0
021954,0,0,0,0,0
021955,0,0,0,0,0
021956,0,0,0,0,0
021957,0,0,0,0,0
021958,0,0,0,0,0
021959,0,0,0,0,0
021960,0,0,0,0,0
021961,0,0,0,0,0
021962,0,0,0,0,0
021963,0,0,0,0,0
021964,0,0,0,0,0
021965,0,0,0,0,0
021966,0,0,0,0,0
021967,0,0,0,0,0
021968,0,0,0,0,0
021969,0,0,0,0,0
021970,0,0,0,0,0
021971,0,0,0,0,0
021972,0,0,0,0,0
021973,1,0,0,0,1
021974,0,0,0,0,0
021975,0,0,0,0,0
021976,0,0,0,0,0
021977,0,0,0,0,0
021978,0,0,0,0,0
021979,0,0,0,0,0
021980,0,0,0,0,0
021981,0,0,0,0,0
021982,0,0,0,0,0
021983,0,0,0,0,0
021984,1,0,0,0,0
021985,0,0,0,0,0
021986,0,0,0,0,0
021987,0,0,0,0,0
021988,0,0,0,0,0
021989,0,0,0,0,0
021990,0,0,0,0,0
021991,0,0,0,0,0
021992,0,0,0,0,0
021993,0,0,0,0,0
021994,0,0,0,0,0
021995,0,0,0,0,0
021996,0,0,0,0,0
021997,0,0,0,0,0
021998,0,0,0,0,0
021999,0,0,0,0,0
022000,0,0,0,0,0
022001,0,0,0,0,0
022002,0,0,0,0,0
022003,0,0,0,0,0
022004,0,0,0,0,0
022005,0,0,0,0,0
022006,0,0,0,0,0
022007,0,0,0,0,0
022008,0,0,0,0,0
022009,0,0,0,0,0
022010,0,0,0,0,0
022011,0,0,0,0,0
022012,0,0,0,0,0
022013,0,0,0,0,0
022014,0,0,0,0,0
022015,0,0,0,0,0
022016,0,0,0,0,0
022017,0,0,0,0,0
022018,0,0,0,0,0
022019,0,0,0,0,0
022020,0,0,0,0,0
022021,0,0,0,0,0
022022,0,0,0,0,0
022023,0,0,0,0,0
022024,0,0,0,0,0
022025,0,0,0,0,0
022026,0,0,0,0,0
022027,0,0,0,0,0
022028,0,0,0,0,0
022029,0,0,0,0,0
022030,0,0,0,0,0
022031,0,0,0,0,0
022032,0,0,0,0,0
022033,0,0,0,0,0
022034,1,0,0,0,0
022035,0,0,0,0,0
022036,0,0,0,0,0
022037,0,0,0,0,0
022038,0,0,0,0,0
022039,0,0,0,0,0
022040,0,0,0,0,0
022041,0,0,0,0,0
022042,0,0,0,0,0
022043,0,0,0,0,0
022044,0,0,0,0,0
022045,0,0,0,0,0
022046,0,0,0,0,0
022047,0,0,0,0,0
022048,0,0,0,0,0
022049,0,0,0,0,0
022050,0,0,0,0,0
022051,0,0,0,0,0
022052,0,0,0,0,0
022053,0,0,0,0,0
022054,0,0,0,0,0
022055,0,0,0,0,0
022056,0,0,0,0,0
022057,0,0,0,0,0
022058,0,0,0,0,0
022059,0,0,0,0,0
022060,0,0,0,0,0
022061,0,0,0,0,0
022062,0,0,0,0,0
022063,0,0,0,0,0
022064,0,0,0,0,0
022065,0,0,0,0,0
022066,0,0,0,0,0
022067,0,0,0,0,0
022068,0,0,0,0,0
022069,0,0,0,0,0
022070,0,0,0,0,0
022071,0,0,0,0,0
022072,0,0,0,0,0
022073,0,0,0,0,0
022074,0,0,0,0,0
022075,0,0,0,0,0
022076,0,0,0,0,0
022077,0,0,0,0,0
022078,0,0,0,0,0
022079,0,0,0,0,0
022080,0,0,0,0,0
022081,0,0,0,0,0
022082,0,0,0,0,0
022083,0,0,0,0,0
022084,0,0,0,0,0
022085,0,0,0,0,0
022086,0,0,0,0,0
022087,0,0,0,0,0
022088,0,0,0,0,0
022089,0,0,0,0,
022090,0,0,0,0,0
022091,0,0,0,0,0
022092,0,0,0,0,0
022093,0,0,0,0,0
022094,0,0,0,0,0
022095,0,0,0,0,0
022096,0,0,0,0,0
022097,0,0,0,0,0
022098,0,0,0,0,0
022099,0,0,0,0,0
022100,0,0,0,0,0
022101,0,0,0,0,0
022102,0,0,0,0,0
022103,0,0,0,0,0
022104,0,0,0,0,0
022105,0,0,0,0,0
022106,0,0,0,0,0
022107,0,0,0,0,0
022108,0,0,0,0,0
022109,0,0,0,0,0
022110,0,0,0,0,0
022111,0,0,0,0,0
022112,0,0,0,0,0
022113,0,0,0,0,0
022114,0,0,0,0,0
022115,0,0,0,0,0
022116,0,0,0,0,0
022117,0,0,0,0,0
022118,0,0,0,0,0
022119,0,0,0,0,0
022120,0,0,0,0,0
022121,0,0,0,0,0
022122,0,0,0,0,0
022123,0,0,0,0,0
022124,0,0,0,0,0
022125,0,0,0,0,0
022126,0,0,0,0,0
022127,0,0,0,0,0
022128,0,0,0,0,0
022129,0,0,0,0,0
022130,0,0,0,0,0
022131,0,0,0,0,0
022132,0,0,0,0,0
022133,1,0,0,0,0
022134,0,0,0,0,0
022135,0,0,0,0,0
022136,0,0,0,0,0
022137,0,0,0,0,0
022138,0,0,0,0,0
022139,0,0,0,0,0
022140,0,0,0,0,0
022141,0,0,0,0,0
022142,0,0,0,0,0
022143,0,0,0,0,0
022144,0,0,0,0,0
022145,0,0,0,0,0
022146,0,0,0,0,0
022147,0,0,0,0,0
022148,0,0,0,0,0
022149,0,0,0,0,0
022150,0,0,0,0,0
022151,0,0,0,0,0
022152,0,0,0,0,0
022153,0,0,0,0,0
022154,0,0,0,0,0
022155,0,0,0,0,0
022156,0,0,0,0,0
022157,0,0,0,0,0
022158,0,0,0,0,0
022159,0,0,0,0,0
022160,0,0,0,0,0
022161,0,0,0,0,0
022162,0,0,0,0,0
022163,0,0,0,0,0
022164,0,0,0,0,0
022165,0,0,0,0,0
022166,0,0,0,0,0
022167,0,0,0,0,0
022168,0,0,0,0,0
022169,0,0,0,0,0
022170,0,0,0,0,0
022171,0,0,0,0,0
022172,0,0,0,0,0
022173,0,0,0,0,0
022174,0,0,0,0,0
022175,0,0,0,0,0
022176,0,0,0,0,0
022177,0,0,0,0,0
022178,0,0,0,0,0
022179,0,0,0,0,0
022180,0,0,0,0,0
022181,0,0,0,0,0
022182,0,0,0,0,0
022183,0,0,0,0,0
022184,0,0,0,0,0
022185,0,0,0,0,0
022186,0,0,0,0,0
022187,0,0,0,0,0
022188,0,0,0,0,0
022189,0,0,0,0,0
022190,0,0,0,0,0
022191,0,0,0,0,0
022192,0,0,0,0,0
022193,1,0,0,0,1
022194,0,0,0,0,0
022195,0,0,0,0,0
022196,0,0,0,0,0
022197,0,0,0,0,0
022198,0,0,0,0,0
022199,0,0,0,0,0
022200,0,0,0,0,0
022201,0,0,0,0,0
022202,0,0,0,0,0
022203,0,0,0,0,0
022204,0,0,0,0,0
022205,0,0,0,0,0
022206,0,0,0,0,0
022207,1,0,0,0,0
022208,0,0,0,0,0
022209,0,0,0,0,0
022210,0,0,0,0,0
022211,0,0,0,0,0
022212,0,0,0,0,0
022213,0,0,0,0,0
022214,0,0,0,0,0
022215,0,0,0,0,0
022216,0,0,0,0,0
022217,0,0,0,0,0
022218,0,0,0,0,0
022219,0,0,0,0,0
022220,0,0,0,0,0
022221,0,0,0,0,0
022222,0,0,0,0,0
022223,0,0,0,0,0
022224,1,0,0,0,0
022225,0,0,0,0,0
022226,0,0,0,0,0
022227,0,0,0,0,0
022228,0,0,0,0,0
022229,0,0,0,0,0
022230,0,0,0,0,0
022231,0,0,0,0,0
022232,0,0,0,0,0
022233,0,0,0,0,0
022234,1,0,0,0,0
022235,0,0,0,0,0
022236,0,0,0,0,0
022237,0,0,0,0,0
022238,0,0,0,0,0
022239,0,0,0,0,0
022240,0,0,0,0,0
022241,0,0,0,0,0
022242,0,0,0,0,0
022243,0,0,0,0,0
022244,0,0,0,0,0
022245,0,0,0,0,0
022246,0,0,0,0,0
022247,0,0,0,0,0
022248,0,0,0,0,0
022249,0,0,0,0,1
022250,0,0,0,0,0
022251,0,0,0,0,0
022252,0,0,0,0,0
022253,0,0,0,0,0
022254,0,0,0,0,0
022255,0,0,0,0,0
022256,0,0,0,0,0
022257,0,0,0,0,0
022258,0,0,0,0,0
022259,0,0,0,0,0
022260,0,0,0,0,0
022261,0,0,0,0,0
022262,0,0,0,0,0
022263,0,0,0,0,0
022264,0,0,0,0,0
022265,0,0,0,0,0
022266,0,0,0,0,0
022267,0,0,0,0,0
022268,0,0,0,0,0
022269,0,0,0,0,0
022270,0,0,0,0,0
022271,0,0,0,0,0
022272,0,0,0,0,0
022273,0,0,0,0,0
022274,0,0,0,0,0
022275,0,0,0,0,0
022276,0,0,0,0,0
022277,0,0,0,0,0
022278,0,0,0,0,0
022279,0,0,0,0,0
022280,0,0,0,0,0
022281,0,0,0,0,0
022282,0,0,0,0,0
022283,0,0,0,0,0
022284,0,0,0,0,0
022285,0,0,0,0,0
022286,0,0,0,0,0
022287,0,0,0,0,0
022288,0,0,0,0,0
022289,0,0,0,0,0
022290,0,0,0,0,0
022291,0,0,0,0,0
022292,0,0,0,0,0
022293,0,0,0,0,0
022294,0,0,0,0,0
022295,0,0,0,0,0
022296,0,0,0,0,0
022297,0,0,0,0,0
022298,0,0,0,0,0
022299,0,0,0,0,0
022300,0,0,0,0,0
022301,0,0,0,0,0
022302,0,0,0,0,0
022303,0,0,0,0,0
022304,0,0,0,0,0
022305,0,0,0,0,0
022306,0,0,0,0,0
022307,0,0,0,0,0
022308,0,0,0,0,0
022309,0,0,0,0,0
022310,0,0,0,0,0
022311,0,0,0,0,0
022312,0,0,0,0,0
022313,0,0,0,0,0
022314,0,0,0,0,0
022315,0,0,0,0,0
022316,0,0,0,0,0
022317,1,0,0,0,0
022318,0,0,0,0,0
022319,0,0,0,0,0
022320,0,0,0,0,0
022321,0,0,0,0,0
022322,0,0,0,0,0
022323,0,0,0,0,0
022324,0,0,0,0,0
022325,0,0,0,0,
022326,0,0,0,0,0
022327,0,0,0,0,0
022328,0,0,0,0,1
022329,0,0,0,0,0
022330,0,0,0,0,
022331,0,0,0,0,0
022332,0,0,0,0,0
022333,0,0,0,0,0
022334,0,0,0,0,0
022335,0,0,0,0,0
022336,0,0,0,0,0
022337,0,0,0,0,0
022338,0,0,0,0,0
022339,0,0,0,0,0
022340,0,0,0,0,0
022341,0,0,0,0,0
022342,0,0,0,0,
022343,0,0,0,0,
022344,0,0,0,0,
022345,0,0,0,0,0
022346,0,0,0,0,0
022347,0,0,0,0,0
022348,0,0,0,0,0
022349,1,0,0,0,0
022350,0,0,0,0,0
022351,0,0,0,0,0
022352,0,0,0,0,0
022353,0,0,0,0,0
022354,0,0,0,0,0
022355,0,0,0,0,0
022356,0,0,0,0,0
022357,0,0,0,0,0
022358,0,0,0,0,0
022359,0,0,0,0,0
022360,0,0,0,0,0
022361,0,0,0,0,0
022362,0,0,0,0,0
022363,0,0,0,0,
022364,0,0,0,0,0
